origin,crop_url,box,label,score
https://i.pinimg.com/736x/86/24/2e/86242e03407354759ea7b557870dc3bb.jpg,http://localhost:8000/images/349d2ce73ac3408b8afea535fc93e4d9.jpg,"178,364,266,608",bag,0.8500027060508728
https://i.pinimg.com/736x/86/24/2e/86242e03407354759ea7b557870dc3bb.jpg,http://localhost:8000/images/b505eaeaeaa241ed84d47900972dc718.jpg,"258,234,364,287",hat,0.8295888900756836
https://i.pinimg.com/736x/28/65/53/2865536577c01041f177bbe363504e09.jpg,http://localhost:8000/images/b83ee236e45b40f887a0c782df5cd009.jpg,"368,1055,431,1141",outer,0.9269936084747314
https://i.pinimg.com/736x/28/65/53/2865536577c01041f177bbe363504e09.jpg,http://localhost:8000/images/4edc6d0fe38e479580e1dae97848870e.jpg,"278,1069,361,1158",outer,0.9267153739929199
https://i.pinimg.com/736x/28/65/53/2865536577c01041f177bbe363504e09.jpg,http://localhost:8000/images/b0d60275907e4cb1a4ae066d29e21a95.jpg,"295,676,470,1085",bottom,0.8753484487533569
https://i.pinimg.com/736x/28/65/53/2865536577c01041f177bbe363504e09.jpg,http://localhost:8000/images/6dba170188634e52bc73fd38cb8c99bf.jpg,"283,452,510,708",top,0.7687068581581116
https://i.pinimg.com/736x/04/1e/63/041e63ad66aa75f25da7af6ff63c225b.jpg,http://localhost:8000/images/1bf5573ca7dc40ac8f2b483eafdc232e.jpg,"277,901,348,992",outer,0.9082887768745422
https://i.pinimg.com/736x/04/1e/63/041e63ad66aa75f25da7af6ff63c225b.jpg,http://localhost:8000/images/3ef9958636354c80a45ea8adc2eafa0d.jpg,"195,536,387,888",bottom,0.8597777485847473
https://i.pinimg.com/736x/04/1e/63/041e63ad66aa75f25da7af6ff63c225b.jpg,http://localhost:8000/images/59fda35730844affabcf24636a504061.jpg,"325,854,391,989",outer,0.883137583732605
https://i.pinimg.com/736x/04/1e/63/041e63ad66aa75f25da7af6ff63c225b.jpg,http://localhost:8000/images/6d2e64cafbe14ea6bb2aae506f4848c5.jpg,"213,296,436,550",top,0.6688928008079529
https://i.pinimg.com/736x/61/e4/6d/61e46de9f55df8fa0998f82c99cfbac5.jpg,http://localhost:8000/images/6714ee0c126b47ef8cbd7aab213e26fa.jpg,"231,930,331,1055",outer,0.9376776814460754
https://i.pinimg.com/736x/61/e4/6d/61e46de9f55df8fa0998f82c99cfbac5.jpg,http://localhost:8000/images/4255fb9f3ed94adf9dc4324f7737116c.jpg,"227,218,507,480",top,0.9195317625999451
https://i.pinimg.com/736x/61/e4/6d/61e46de9f55df8fa0998f82c99cfbac5.jpg,http://localhost:8000/images/5dd89e59e217443387e5848a07940d8c.jpg,"498,911,632,1024",outer,0.9129503965377808
https://i.pinimg.com/736x/61/e4/6d/61e46de9f55df8fa0998f82c99cfbac5.jpg,http://localhost:8000/images/66229e3ccb1c42f5829f3a5478103aba.jpg,"224,475,590,943",bottom,0.9046244621276855
https://i.pinimg.com/736x/61/e4/6d/61e46de9f55df8fa0998f82c99cfbac5.jpg,http://localhost:8000/images/e9c07464e69d48bd9f83d7e30613820c.jpg,"286,81,432,170",hat,0.7383714318275452
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/22e4ec6ffad44083a84e9164490a955b.jpg,"382,1124,458,1176",outer,0.9397515654563904
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/5fcd87bd333242eab71b15819f0a1b96.jpg,"256,570,453,1142",bottom,0.9089357256889343
https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,http://localhost:8000/images/6f92c17871314cc3afdf07de5b5cdcb5.jpg,"261,1105,358,1145",outer,0.9061666131019592
